"","GeneID","Module"
"1548","CDO30_RS00450","turquoise"
"1549","CDO30_RS04070","yellow"
"1550","CDO30_RS18835","red"
"1551","CDO30_RS14170","turquoise"
"1552","CDO30_RS19625","brown"
"1553","CDO30_RS08425","grey"
"1554","CDO30_RS22350","black"
"1555","CDO30_RS01400","turquoise"
"1556","CDO30_RS25850","blue"
"1557","CDO30_RS26970","green"
"1558","CDO30_RS01765","turquoise"
"1559","CDO30_RS14915","turquoise"
"1560","CDO30_RS28390","blue"
"1561","CDO30_RS08940","brown"
"1562","CDO30_RS01395","turquoise"
"1563","CDO30_RS24730","turquoise"
"1564","CDO30_RS28760","brown"
"1565","CDO30_RS14520","brown"
"1566","CDO30_RS06220","blue"
"1567","CDO30_RS04080","turquoise"
"1568","CDO30_RS04880","black"
"1569","CDO30_RS32120","blue"
"1570","CDO30_RS17610","turquoise"
"1571","CDO30_RS02625","turquoise"
"1572","CDO30_RS00185","turquoise"
"1573","CDO30_RS30970","blue"
"1574","CDO30_RS26725","brown"
"1575","CDO30_RS10565","turquoise"
"1576","CDO30_RS02000","brown"
"1577","CDO30_RS02220","turquoise"
"1578","CDO30_RS06425","red"
"1579","CDO30_RS10655","turquoise"
"1580","CDO30_RS05595","blue"
"1581","CDO30_RS29965","turquoise"
"1582","CDO30_RS27525","turquoise"
"1583","CDO30_RS04115","grey"
"1584","CDO30_RS25975","turquoise"
"1585","CDO30_RS29545","turquoise"
"1586","CDO30_RS11685","turquoise"
"1587","CDO30_RS18150","yellow"
"1588","CDO30_RS00105","turquoise"
"1589","CDO30_RS25075","grey"
"1590","CDO30_RS11415","turquoise"
"1591","CDO30_RS21590","blue"
"1592","CDO30_RS18970","red"
"1593","CDO30_RS19190","grey"
"1594","CDO30_RS13920","turquoise"
"1595","CDO30_RS15735","turquoise"
"1596","CDO30_RS06020","turquoise"
"1597","CDO30_RS19815","yellow"
"1598","CDO30_RS14115","red"
"1599","CDO30_RS29130","turquoise"
"1600","CDO30_RS25690","grey"
"1601","CDO30_RS01225","turquoise"
"1602","CDO30_RS33275","blue"
"1603","CDO30_RS00805","turquoise"
"1604","CDO30_RS11340","blue"
"1605","CDO30_RS13675","turquoise"
"1606","CDO30_RS10870","turquoise"
"1607","CDO30_RS17530","turquoise"
"1608","CDO30_RS27705","grey"
"1609","CDO30_RS11155","turquoise"
"1610","CDO30_RS12095","turquoise"
"1611","CDO30_RS15190","blue"
"1612","CDO30_RS29940","blue"
"1613","CDO30_RS31690","blue"
"1614","CDO30_RS05415","blue"
"1615","CDO30_RS09880","turquoise"
"1616","CDO30_RS16210","turquoise"
"1617","CDO30_RS30760","grey"
"1618","CDO30_RS19150","turquoise"
"1619","CDO30_RS15640","turquoise"
"1620","CDO30_RS09615","turquoise"
"1621","CDO30_RS01070","turquoise"
"1622","CDO30_RS19215","green"
"1623","CDO30_RS00220","turquoise"
"1624","CDO30_RS10045","turquoise"
"1625","CDO30_RS02785","blue"
"1626","CDO30_RS15120","red"
"1627","CDO30_RS31040","turquoise"
"1628","CDO30_RS05550","turquoise"
"1629","CDO30_RS09005","brown"
"1630","CDO30_RS10600","turquoise"
"1631","CDO30_RS11805","turquoise"
"1632","CDO30_RS24585","turquoise"
"1633","CDO30_RS16215","turquoise"
"1634","CDO30_RS04285","turquoise"
"1635","CDO30_RS04550","grey"
"1636","CDO30_RS07575","turquoise"
"1637","CDO30_RS25490","blue"
"1638","CDO30_RS02125","turquoise"
"1639","CDO30_RS00730","turquoise"
"1640","CDO30_RS08510","brown"
"1641","CDO30_RS02740","turquoise"
"1642","CDO30_RS07485","blue"
"1643","CDO30_RS26880","turquoise"
"1644","CDO30_RS31460","turquoise"
"1645","CDO30_RS02355","blue"
"1646","CDO30_RS06585","green"
"1647","CDO30_RS08795","blue"
"1648","CDO30_RS04120","blue"
"1649","CDO30_RS31090","grey"
"1650","CDO30_RS31435","blue"
"1651","CDO30_RS29660","grey"
"1652","CDO30_RS10850","turquoise"
"1653","CDO30_RS15455","blue"
"1654","CDO30_RS17340","turquoise"
"1655","CDO30_RS01945","grey"
"1656","CDO30_RS25680","turquoise"
"1657","CDO30_RS10700","turquoise"
"1658","CDO30_RS24540","blue"
"1659","CDO30_RS11135","grey"
"1660","CDO30_RS29730","grey"
"1661","CDO30_RS17720","red"
"1662","CDO30_RS08480","blue"
"1663","CDO30_RS04850","grey"
"1664","CDO30_RS33320","grey"
"1665","CDO30_RS21395","brown"
"1666","CDO30_RS06130","turquoise"
"1667","CDO30_RS25940","blue"
"1668","CDO30_RS11345","turquoise"
"1669","CDO30_RS03260","blue"
"1670","CDO30_RS03870","turquoise"
"1671","CDO30_RS12880","blue"
"1672","CDO30_RS02465","blue"
"1673","CDO30_RS06950","blue"
"1674","CDO30_RS05075","turquoise"
"1675","CDO30_RS14900","brown"
"1676","CDO30_RS06405","turquoise"
"1677","CDO30_RS12750","turquoise"
"1678","CDO30_RS25925","blue"
"1679","CDO30_RS01435","turquoise"
"1680","CDO30_RS29790","turquoise"
"1681","CDO30_RS09705","blue"
"1682","CDO30_RS26980","grey"
"1683","CDO30_RS07800","turquoise"
"1684","CDO30_RS06250","blue"
"1685","CDO30_RS06590","turquoise"
"1686","CDO30_RS04515","blue"
"1687","CDO30_RS29850","blue"
"1688","CDO30_RS28525","grey"
"1689","CDO30_RS00020","blue"
"1690","CDO30_RS16685","turquoise"
"1691","CDO30_RS15980","turquoise"
"1692","CDO30_RS02775","turquoise"
"1693","CDO30_RS25395","yellow"
"1694","CDO30_RS15700","blue"
"1695","CDO30_RS01800","turquoise"
"1696","CDO30_RS06485","turquoise"
"1697","CDO30_RS03090","turquoise"
"1698","CDO30_RS14440","turquoise"
"1699","CDO30_RS29895","red"
"1700","CDO30_RS09630","turquoise"
"1701","CDO30_RS23285","blue"
"1702","CDO30_RS02765","turquoise"
"1703","CDO30_RS14360","turquoise"
"1704","CDO30_RS10610","yellow"
"1705","CDO30_RS19600","grey"
"1706","CDO30_RS23200","turquoise"
"1707","CDO30_RS05125","turquoise"
"1708","CDO30_RS15925","black"
"1709","CDO30_RS03450","turquoise"
"1710","CDO30_RS29195","brown"
"1711","CDO30_RS05615","brown"
"1712","CDO30_RS15445","blue"
"1713","CDO30_RS27940","grey"
"1714","CDO30_RS17365","brown"
"1715","CDO30_RS31130","brown"
"1716","CDO30_RS10790","turquoise"
"1717","CDO30_RS23790","brown"
"1718","CDO30_RS25755","grey"
"1719","CDO30_RS15415","grey"
"1720","CDO30_RS11275","turquoise"
"1721","CDO30_RS05190","brown"
"1722","CDO30_RS13850","brown"
"1723","CDO30_RS11660","turquoise"
"1724","CDO30_RS09955","brown"
"1725","CDO30_RS27080","blue"
"1726","CDO30_RS26860","turquoise"
"1727","CDO30_RS10115","turquoise"
"1728","CDO30_RS12935","grey"
"1729","CDO30_RS03410","turquoise"
"1730","CDO30_RS26855","turquoise"
"1731","CDO30_RS33125","turquoise"
"1732","CDO30_RS21885","turquoise"
"1733","CDO30_RS13080","brown"
"1734","CDO30_RS29970","turquoise"
"1735","CDO30_RS14420","turquoise"
"1736","CDO30_RS24760","black"
"1737","CDO30_RS00180","brown"
"1738","CDO30_RS12070","turquoise"
"1739","CDO30_RS22010","brown"
"1740","CDO30_RS16750","turquoise"
"1741","CDO30_RS24080","blue"
"1742","CDO30_RS15500","brown"
"1743","CDO30_RS32530","blue"
"1744","CDO30_RS02130","turquoise"
"1745","CDO30_RS17550","blue"
"1746","CDO30_RS08955","turquoise"
"1747","CDO30_RS13655","blue"
"1748","CDO30_RS17930","yellow"
"1749","CDO30_RS19435","turquoise"
"1750","CDO30_RS03790","turquoise"
"1751","CDO30_RS21900","blue"
"1752","CDO30_RS02925","grey"
"1753","CDO30_RS03500","turquoise"
"1754","CDO30_RS31380","turquoise"
"1755","CDO30_RS14165","blue"
"1756","CDO30_RS05840","turquoise"
"1757","CDO30_RS09885","turquoise"
"1758","CDO30_RS04245","blue"
"1759","CDO30_RS08455","blue"
"1760","CDO30_RS32840","blue"
"1761","CDO30_RS14485","turquoise"
"1762","CDO30_RS24740","brown"
"1763","CDO30_RS02070","turquoise"
"1764","CDO30_RS09100","turquoise"
"1765","CDO30_RS14925","blue"
"1766","CDO30_RS18205","yellow"
"1767","CDO30_RS12575","blue"
"1768","CDO30_RS20150","red"
"1769","CDO30_RS06725","grey"
"1770","CDO30_RS30995","blue"
"1771","CDO30_RS04365","turquoise"
"1772","CDO30_RS14855","turquoise"
"1773","CDO30_RS12700","blue"
"1774","CDO30_RS13615","turquoise"
"1775","CDO30_RS11220","brown"
"1776","CDO30_RS16220","turquoise"
"1777","CDO30_RS34835","blue"
"1778","CDO30_RS08245","turquoise"
"1779","CDO30_RS22155","red"
"1780","CDO30_RS04290","turquoise"
"1781","CDO30_RS04375","turquoise"
"1782","CDO30_RS05835","turquoise"
"1783","CDO30_RS21945","red"
"1784","CDO30_RS33220","blue"
"1785","CDO30_RS15015","blue"
"1786","CDO30_RS00735","blue"
"1787","CDO30_RS14220","turquoise"
"1788","CDO30_RS28435","blue"
"1789","CDO30_RS05440","turquoise"
"1790","CDO30_RS02325","turquoise"
"1791","CDO30_RS11540","turquoise"
"1792","CDO30_RS14530","brown"
"1793","CDO30_RS25835","blue"
"1794","CDO30_RS25650","grey"
"1795","CDO30_RS05715","turquoise"
"1796","CDO30_RS28420","blue"
"1797","CDO30_RS17425","black"
"1798","CDO30_RS03985","turquoise"
"1799","CDO30_RS11325","turquoise"
"1800","CDO30_RS01270","turquoise"
"1801","CDO30_RS25300","turquoise"
"1802","CDO30_RS27075","turquoise"
"1803","CDO30_RS02305","grey"
"1804","CDO30_RS14470","grey"
"1805","CDO30_RS29685","turquoise"
"1806","CDO30_RS22280","grey"
"1807","CDO30_RS25790","blue"
"1808","CDO30_RS06635","turquoise"
"1809","CDO30_RS16690","turquoise"
"1810","CDO30_RS25330","grey"
"1811","CDO30_RS26755","blue"
"1812","CDO30_RS25320","grey"
"1813","CDO30_RS10400","turquoise"
"1814","CDO30_RS14005","brown"
"1815","CDO30_RS17375","turquoise"
"1816","CDO30_RS21815","blue"
"1817","CDO30_RS32870","blue"
"1818","CDO30_RS04390","turquoise"
"1819","CDO30_RS18085","turquoise"
"1820","CDO30_RS11690","black"
"1821","CDO30_RS10615","turquoise"
"1822","CDO30_RS17170","turquoise"
"1823","CDO30_RS19420","turquoise"
"1824","CDO30_RS23685","blue"
"1825","CDO30_RS08485","turquoise"
"1826","CDO30_RS05620","blue"
"1827","CDO30_RS00660","blue"
"1828","CDO30_RS17450","brown"
"1829","CDO30_RS13160","grey"
"1830","CDO30_RS02365","turquoise"
"1831","CDO30_RS11840","turquoise"
"1832","CDO30_RS20200","grey"
"1833","CDO30_RS22755","blue"
"1834","CDO30_RS30770","blue"
"1835","CDO30_RS04835","blue"
"1836","CDO30_RS05205","blue"
"1837","CDO30_RS08775","turquoise"
"1838","CDO30_RS11200","turquoise"
"1839","CDO30_RS06140","turquoise"
"1840","CDO30_RS30310","brown"
"1841","CDO30_RS03400","turquoise"
"1842","CDO30_RS09740","turquoise"
"1843","CDO30_RS11740","turquoise"
"1844","CDO30_RS10820","blue"
"1845","CDO30_RS33010","turquoise"
"1846","CDO30_RS03440","turquoise"
"1847","CDO30_RS32225","turquoise"
"1848","CDO30_RS08435","brown"
"1849","CDO30_RS03075","grey"
"1850","CDO30_RS29410","blue"
"1851","CDO30_RS06225","turquoise"
"1852","CDO30_RS08220","turquoise"
"1853","CDO30_RS15270","brown"
"1854","CDO30_RS27150","blue"
"1855","CDO30_RS05865","blue"
"1856","CDO30_RS03675","turquoise"
"1857","CDO30_RS25470","turquoise"
"1858","CDO30_RS15435","brown"
"1859","CDO30_RS10295","brown"
"1860","CDO30_RS00045","turquoise"
"1861","CDO30_RS16830","turquoise"
"1862","CDO30_RS23010","grey"
"1863","CDO30_RS16055","turquoise"
"1864","CDO30_RS29460","blue"
"1865","CDO30_RS16510","turquoise"
"1866","CDO30_RS05145","turquoise"
"1867","CDO30_RS31415","turquoise"
"1868","CDO30_RS06550","turquoise"
"1869","CDO30_RS21430","blue"
"1870","CDO30_RS13875","turquoise"
"1871","CDO30_RS21045","green"
"1872","CDO30_RS26345","blue"
"1873","CDO30_RS20000","grey"
"1874","CDO30_RS16110","blue"
"1875","CDO30_RS26600","green"
"1876","CDO30_RS03295","turquoise"
"1877","CDO30_RS02340","turquoise"
"1878","CDO30_RS20105","brown"
"1879","CDO30_RS00250","turquoise"
"1880","CDO30_RS21625","blue"
"1881","CDO30_RS33335","turquoise"
"1882","CDO30_RS06255","blue"
"1883","CDO30_RS09770","turquoise"
"1884","CDO30_RS27235","blue"
"1885","CDO30_RS18035","turquoise"
"1886","CDO30_RS25275","red"
"1887","CDO30_RS17575","turquoise"
"1888","CDO30_RS32535","turquoise"
"1889","CDO30_RS00070","turquoise"
"1890","CDO30_RS16465","turquoise"
"1891","CDO30_RS25745","turquoise"
"1892","CDO30_RS15995","brown"
"1893","CDO30_RS04150","turquoise"
"1894","CDO30_RS24555","blue"
"1895","CDO30_RS15910","black"
"1896","CDO30_RS05065","turquoise"
"1897","CDO30_RS11205","turquoise"
"1898","CDO30_RS04885","black"
"1899","CDO30_RS31420","blue"
"1900","CDO30_RS04295","turquoise"
"1901","CDO30_RS00040","turquoise"
"1902","CDO30_RS23025","grey"
"1903","CDO30_RS33245","blue"
"1904","CDO30_RS01715","turquoise"
"1905","CDO30_RS11820","brown"
"1906","CDO30_RS03220","turquoise"
"1907","CDO30_RS00655","turquoise"
"1908","CDO30_RS00425","turquoise"
"1909","CDO30_RS11640","turquoise"
"1910","CDO30_RS04170","blue"
"1911","CDO30_RS27880","grey"
"1912","CDO30_RS09780","turquoise"
"1913","CDO30_RS28025","turquoise"
"1914","CDO30_RS08110","turquoise"
"1915","CDO30_RS14940","turquoise"
"1916","CDO30_RS12505","blue"
"1917","CDO30_RS26010","grey"
"1918","CDO30_RS32690","grey"
"1919","CDO30_RS17630","blue"
"1920","CDO30_RS06875","turquoise"
"1921","CDO30_RS32390","blue"
"1922","CDO30_RS02370","turquoise"
"1923","CDO30_RS32910","turquoise"
"1924","CDO30_RS01575","blue"
"1925","CDO30_RS14200","turquoise"
"1926","CDO30_RS12285","grey"
"1927","CDO30_RS02680","blue"
"1928","CDO30_RS07430","turquoise"
"1929","CDO30_RS32070","turquoise"
"1930","CDO30_RS22335","brown"
"1931","CDO30_RS03895","turquoise"
"1932","CDO30_RS00565","blue"
"1933","CDO30_RS29180","turquoise"
"1934","CDO30_RS04615","brown"
"1935","CDO30_RS11080","turquoise"
"1936","CDO30_RS31545","grey"
"1937","CDO30_RS06570","blue"
"1938","CDO30_RS27990","red"
"1939","CDO30_RS02865","blue"
"1940","CDO30_RS25595","blue"
"1941","CDO30_RS13210","turquoise"
"1942","CDO30_RS06630","turquoise"
"1943","CDO30_RS14235","turquoise"
"1944","CDO30_RS11175","turquoise"
"1945","CDO30_RS24460","blue"
"1946","CDO30_RS03980","turquoise"
"1947","CDO30_RS29590","grey"
"1948","CDO30_RS32275","blue"
"1949","CDO30_RS32345","blue"
"1950","CDO30_RS09835","blue"
"1951","CDO30_RS27685","grey"
"1952","CDO30_RS03910","grey"
"1953","CDO30_RS00060","turquoise"
"1954","CDO30_RS00585","turquoise"
"1955","CDO30_RS09990","blue"
"1956","CDO30_RS06930","turquoise"
"1957","CDO30_RS10580","grey"
"1958","CDO30_RS00420","turquoise"
"1959","CDO30_RS16125","blue"
"1960","CDO30_RS04875","black"
"1961","CDO30_RS06900","turquoise"
"1962","CDO30_RS28320","blue"
"1963","CDO30_RS31390","turquoise"
"1964","CDO30_RS03270","turquoise"
"1965","CDO30_RS29585","yellow"
"1966","CDO30_RS11170","turquoise"
"1967","CDO30_RS21890","blue"
"1968","CDO30_RS01770","turquoise"
"1969","CDO30_RS16010","turquoise"
"1970","CDO30_RS23220","blue"
"1971","CDO30_RS32240","blue"
"1972","CDO30_RS00260","turquoise"
"1973","CDO30_RS07170","turquoise"
"1974","CDO30_RS07105","turquoise"
"1975","CDO30_RS02415","brown"
"1976","CDO30_RS33265","grey"
"1977","CDO30_RS14550","blue"
"1978","CDO30_RS05925","turquoise"
"1979","CDO30_RS25630","turquoise"
"1980","CDO30_RS02425","black"
"1981","CDO30_RS14615","blue"
"1982","CDO30_RS34965","yellow"
"1983","CDO30_RS10795","blue"
"1984","CDO30_RS29540","turquoise"
"1985","CDO30_RS13350","blue"
"1986","CDO30_RS06690","turquoise"
"1987","CDO30_RS29725","grey"
"1988","CDO30_RS05790","brown"
"1989","CDO30_RS15335","blue"
"1990","CDO30_RS21650","blue"
"1991","CDO30_RS32950","turquoise"
"1992","CDO30_RS00065","turquoise"
"1993","CDO30_RS12890","yellow"
"1994","CDO30_RS05650","blue"
"1995","CDO30_RS28620","turquoise"
"1996","CDO30_RS11855","turquoise"
"1997","CDO30_RS26300","blue"
"1998","CDO30_RS14535","blue"
"1999","CDO30_RS11615","grey"
"2000","CDO30_RS16350","turquoise"
"2001","CDO30_RS32755","blue"
"2002","CDO30_RS07810","turquoise"
"2003","CDO30_RS14260","blue"
"2004","CDO30_RS31655","grey"
"2005","CDO30_RS32450","grey"
"2006","CDO30_RS08645","turquoise"
"2007","CDO30_RS09950","blue"
"2008","CDO30_RS32185","blue"
"2009","CDO30_RS08865","blue"
"2010","CDO30_RS03370","turquoise"
"2011","CDO30_RS26200","grey"
"2012","CDO30_RS12905","turquoise"
"2013","CDO30_RS22295","grey"
"2014","CDO30_RS03310","brown"
"2015","CDO30_RS13935","turquoise"
"2016","CDO30_RS05315","blue"
"2017","CDO30_RS26145","turquoise"
"2018","CDO30_RS13845","turquoise"
"2019","CDO30_RS13745","yellow"
"2020","CDO30_RS16445","brown"
"2021","CDO30_RS22165","blue"
"2022","CDO30_RS31135","yellow"
"2023","CDO30_RS06290","turquoise"
"2024","CDO30_RS01820","blue"
"2025","CDO30_RS14905","grey"
"2026","CDO30_RS07140","grey"
"2027","CDO30_RS06135","turquoise"
"2028","CDO30_RS10620","blue"
"2029","CDO30_RS11420","blue"
"2030","CDO30_RS16185","blue"
"2031","CDO30_RS15115","red"
"2032","CDO30_RS06005","turquoise"
"2033","CDO30_RS00510","turquoise"
"2034","CDO30_RS13485","blue"
"2035","CDO30_RS05400","blue"
"2036","CDO30_RS26790","grey"
"2037","CDO30_RS29485","blue"
"2038","CDO30_RS30735","green"
"2039","CDO30_RS11810","turquoise"
"2040","CDO30_RS17105","turquoise"
"2041","CDO30_RS31670","turquoise"
"2042","CDO30_RS25085","grey"
"2043","CDO30_RS23345","grey"
"2044","CDO30_RS05860","red"
"2045","CDO30_RS16885","brown"
"2046","CDO30_RS33025","blue"
"2047","CDO30_RS06775","turquoise"
"2048","CDO30_RS17335","turquoise"
"2049","CDO30_RS00205","turquoise"
"2050","CDO30_RS21895","blue"
"2051","CDO30_RS06925","turquoise"
"2052","CDO30_RS03725","black"
"2053","CDO30_RS12800","turquoise"
"2054","CDO30_RS21630","blue"
"2055","CDO30_RS10125","turquoise"
"2056","CDO30_RS06260","grey"
"2057","CDO30_RS30550","brown"
"2058","CDO30_RS32140","blue"
"2059","CDO30_RS17670","turquoise"
"2060","CDO30_RS04510","turquoise"
"2061","CDO30_RS05830","turquoise"
"2062","CDO30_RS24475","blue"
"2063","CDO30_RS06595","turquoise"
"2064","CDO30_RS11915","turquoise"
"2065","CDO30_RS14770","red"
"2066","CDO30_RS17790","turquoise"
"2067","CDO30_RS01815","brown"
"2068","CDO30_RS01165","turquoise"
"2069","CDO30_RS17660","turquoise"
"2070","CDO30_RS25830","blue"
"2071","CDO30_RS11845","turquoise"
"2072","CDO30_RS07805","blue"
"2073","CDO30_RS13645","blue"
"2074","CDO30_RS17505","turquoise"
"2075","CDO30_RS15760","turquoise"
"2076","CDO30_RS23145","turquoise"
"2077","CDO30_RS21555","grey"
"2078","CDO30_RS13505","brown"
"2079","CDO30_RS06340","turquoise"
"2080","CDO30_RS16860","grey"
"2081","CDO30_RS02100","turquoise"
"2082","CDO30_RS18190","yellow"
"2083","CDO30_RS27635","turquoise"
"2084","CDO30_RS02600","black"
"2085","CDO30_RS01550","turquoise"
"2086","CDO30_RS14875","turquoise"
"2087","CDO30_RS02275","turquoise"
"2088","CDO30_RS15930","green"
"2089","CDO30_RS16165","blue"
"2090","CDO30_RS03540","turquoise"
"2091","CDO30_RS29690","turquoise"
"2092","CDO30_RS03770","turquoise"
"2093","CDO30_RS24415","blue"
"2094","CDO30_RS10760","turquoise"
"2095","CDO30_RS31560","grey"
"2096","CDO30_RS04730","brown"
"2097","CDO30_RS25810","grey"
"2098","CDO30_RS24440","blue"
"2099","CDO30_RS31085","blue"
"2100","CDO30_RS04075","turquoise"
"2101","CDO30_RS20130","blue"
"2102","CDO30_RS08610","turquoise"
"2103","CDO30_RS31020","blue"
"2104","CDO30_RS06730","turquoise"
"2105","CDO30_RS30035","blue"
"2106","CDO30_RS19185","turquoise"
"2107","CDO30_RS12790","turquoise"
"2108","CDO30_RS31555","brown"
"2109","CDO30_RS16205","turquoise"
"2110","CDO30_RS01970","turquoise"
"2111","CDO30_RS00015","turquoise"
"2112","CDO30_RS05880","turquoise"
"2113","CDO30_RS04925","turquoise"
"2114","CDO30_RS08170","blue"
"2115","CDO30_RS31570","red"
"2116","CDO30_RS27700","grey"
"2117","CDO30_RS06360","turquoise"
"2118","CDO30_RS13465","turquoise"
"2119","CDO30_RS12975","grey"
"2120","CDO30_RS01520","blue"
"2121","CDO30_RS25585","turquoise"
"2122","CDO30_RS32635","blue"
"2123","CDO30_RS26960","blue"
"2124","CDO30_RS00760","grey"
"2125","CDO30_RS07545","grey"
"2126","CDO30_RS07675","brown"
"2127","CDO30_RS08685","turquoise"
"2128","CDO30_RS14175","turquoise"
"2129","CDO30_RS17765","grey"
"2130","CDO30_RS06040","turquoise"
"2131","CDO30_RS13185","turquoise"
"2132","CDO30_RS04545","grey"
"2133","CDO30_RS21800","turquoise"
"2134","CDO30_RS06180","turquoise"
"2135","CDO30_RS02915","turquoise"
"2136","CDO30_RS11310","brown"
"2137","CDO30_RS08590","turquoise"
"2138","CDO30_RS18955","grey"
"2139","CDO30_RS28095","brown"
"2140","CDO30_RS24600","turquoise"
"2141","CDO30_RS06265","grey"
"2142","CDO30_RS14740","turquoise"
"2143","CDO30_RS05575","turquoise"
"2144","CDO30_RS13220","turquoise"
"2145","CDO30_RS17490","turquoise"
"2146","CDO30_RS30635","grey"
"2147","CDO30_RS20685","brown"
"2148","CDO30_RS09735","turquoise"
"2149","CDO30_RS27930","green"
"2150","CDO30_RS03420","grey"
"2151","CDO30_RS16655","turquoise"
"2152","CDO30_RS17370","turquoise"
"2153","CDO30_RS10680","grey"
"2154","CDO30_RS00310","turquoise"
"2155","CDO30_RS03020","turquoise"
"2156","CDO30_RS32795","red"
"2157","CDO30_RS32395","brown"
"2158","CDO30_RS07205","turquoise"
"2159","CDO30_RS08015","turquoise"
"2160","CDO30_RS05095","turquoise"
"2161","CDO30_RS33270","blue"
"2162","CDO30_RS29490","turquoise"
"2163","CDO30_RS03230","blue"
"2164","CDO30_RS18140","yellow"
"2165","CDO30_RS16200","grey"
"2166","CDO30_RS12900","yellow"
"2167","CDO30_RS05275","brown"
"2168","CDO30_RS11050","turquoise"
"2169","CDO30_RS11210","turquoise"
"2170","CDO30_RS18825","brown"
"2171","CDO30_RS19385","turquoise"
"2172","CDO30_RS25220","turquoise"
"2173","CDO30_RS03365","turquoise"
"2174","CDO30_RS27605","grey"
"2175","CDO30_RS09805","grey"
"2176","CDO30_RS06050","turquoise"
"2177","CDO30_RS12250","blue"
"2178","CDO30_RS11350","turquoise"
"2179","CDO30_RS08000","yellow"
"2180","CDO30_RS05260","turquoise"
"2181","CDO30_RS24045","blue"
"2182","CDO30_RS16625","turquoise"
"2183","CDO30_RS11860","turquoise"
"2184","CDO30_RS08105","brown"
"2185","CDO30_RS14825","grey"
"2186","CDO30_RS06545","turquoise"
"2187","CDO30_RS00690","green"
"2188","CDO30_RS14970","grey"
"2189","CDO30_RS17155","turquoise"
"2190","CDO30_RS21440","blue"
"2191","CDO30_RS11970","turquoise"
"2192","CDO30_RS03890","turquoise"
"2193","CDO30_RS27095","blue"
"2194","CDO30_RS33190","blue"
"2195","CDO30_RS19405","turquoise"
"2196","CDO30_RS11040","turquoise"
"2197","CDO30_RS15945","turquoise"
"2198","CDO30_RS00005","turquoise"
"2199","CDO30_RS14625","blue"
"2200","CDO30_RS13115","turquoise"
"2201","CDO30_RS26390","blue"
"2202","CDO30_RS22460","turquoise"
"2203","CDO30_RS18070","blue"
"2204","CDO30_RS06695","turquoise"
"2205","CDO30_RS21360","blue"
"2206","CDO30_RS05435","turquoise"
"2207","CDO30_RS10945","turquoise"
"2208","CDO30_RS23475","brown"
"2209","CDO30_RS24070","blue"
"2210","CDO30_RS11610","grey"
"2211","CDO30_RS25995","turquoise"
"2212","CDO30_RS01745","turquoise"
"2213","CDO30_RS13690","blue"
"2214","CDO30_RS06715","turquoise"
"2215","CDO30_RS17780","turquoise"
"2216","CDO30_RS06395","turquoise"
"2217","CDO30_RS15560","turquoise"
"2218","CDO30_RS16345","turquoise"
"2219","CDO30_RS04630","blue"
"2220","CDO30_RS06400","blue"
"2221","CDO30_RS11515","blue"
"2222","CDO30_RS07015","grey"
"2223","CDO30_RS16235","turquoise"
"2224","CDO30_RS02345","grey"
"2225","CDO30_RS01295","turquoise"
"2226","CDO30_RS00300","turquoise"
"2227","CDO30_RS11635","turquoise"
"2228","CDO30_RS02250","blue"
"2229","CDO30_RS16435","turquoise"
"2230","CDO30_RS27520","blue"
"2231","CDO30_RS04870","blue"
"2232","CDO30_RS11605","grey"
"2233","CDO30_RS06365","turquoise"
"2234","CDO30_RS22040","blue"
"2235","CDO30_RS03935","turquoise"
"2236","CDO30_RS31445","red"
"2237","CDO30_RS27405","brown"
"2238","CDO30_RS29405","turquoise"
"2239","CDO30_RS29260","turquoise"
"2240","CDO30_RS00010","turquoise"
"2241","CDO30_RS00100","blue"
"2242","CDO30_RS02455","blue"
"2243","CDO30_RS07155","turquoise"
"2244","CDO30_RS31635","red"
"2245","CDO30_RS20625","brown"
"2246","CDO30_RS11510","blue"
"2247","CDO30_RS01130","turquoise"
"2248","CDO30_RS11735","turquoise"
"2249","CDO30_RS10720","turquoise"
"2250","CDO30_RS25885","blue"
"2251","CDO30_RS17750","turquoise"
"2252","CDO30_RS20015","grey"
"2253","CDO30_RS24515","blue"
"2254","CDO30_RS22020","blue"
"2255","CDO30_RS08990","turquoise"
"2256","CDO30_RS21350","blue"
"2257","CDO30_RS16840","brown"
"2258","CDO30_RS17415","brown"
"2259","CDO30_RS25910","blue"
"2260","CDO30_RS03080","turquoise"
"2261","CDO30_RS20750","brown"
"2262","CDO30_RS00175","turquoise"
"2263","CDO30_RS26645","blue"
"2264","CDO30_RS10855","turquoise"
"2265","CDO30_RS24595","turquoise"
"2266","CDO30_RS15250","blue"
"2267","CDO30_RS11410","blue"
"2268","CDO30_RS05070","turquoise"
"2269","CDO30_RS02460","blue"
"2270","CDO30_RS11575","blue"
"2271","CDO30_RS04950","turquoise"
"2272","CDO30_RS05335","turquoise"
"2273","CDO30_RS05230","grey"
"2274","CDO30_RS12995","turquoise"
"2275","CDO30_RS17150","turquoise"
"2276","CDO30_RS04445","turquoise"
"2277","CDO30_RS23160","brown"
"2278","CDO30_RS03110","turquoise"
"2279","CDO30_RS29875","grey"
"2280","CDO30_RS10355","red"
"2281","CDO30_RS11560","blue"
"2282","CDO30_RS05085","turquoise"
"2283","CDO30_RS06065","blue"
"2284","CDO30_RS05920","grey"
"2285","CDO30_RS13050","turquoise"
"2286","CDO30_RS11190","turquoise"
