"","GeneID","Module"
"12211","MtrunA17_Chr7g0219171","grey"
"12212","MtrunA17_Chr5g0403951","brown"
"12213","MtrunA17_Chr8g0350741","blue"
"12214","MtrunA17_Chr5g0419411","grey"
"12215","MtrunA17_Chr7g0262791","salmon"
"12216","MtrunA17_Chr1g0194641","yellow"
"12217","MtrunA17_Chr5g0422961","black"
"12218","MtrunA17_Chr7g0222321","yellow"
"12219","MtrunA17_Chr8g0336781","blue"
"12220","MtrunA17_Chr1g0159711","turquoise"
"12221","MtrunA17_Chr1g0211611","blue"
"12222","MtrunA17_Chr4g0039101","brown"
"12223","MtrunA17_Chr1g0149111","grey"
"12224","MtrunA17_Chr4g0004041","red"
"12225","MtrunA17_Chr7g0225491","turquoise"
"12226","MtrunA17_Chr8g0384511","turquoise"
"12227","MtrunA17_Chr3g0140491","blue"
"12228","MtrunA17_Chr3g0105051","turquoise"
"12229","MtrunA17_Chr3g0132531","blue"
"12230","MtrunA17_Chr5g0437961","turquoise"
"12231","MtrunA17_Chr1g0197071","blue"
"12232","MtrunA17_Chr5g0430021","turquoise"
"12233","MtrunA17_Chr1g0199851","turquoise"
"12234","MtrunA17_Chr5g0429471","grey"
"12235","MtrunA17_Chr7g0222341","turquoise"
"12236","MtrunA17_Chr5g0432091","grey"
"12237","MtrunA17_Chr4g0009841","blue"
"12238","MtrunA17_Chr3g0116291","turquoise"
"12239","MtrunA17_Chr8g0389851","grey"
"12240","MtrunA17_Chr8g0361561","blue"
"12241","MtrunA17_Chr1g0185711","turquoise"
"12242","MtrunA17_Chr2g0318131","red"
"12243","MtrunA17_Chr0c03g0489911","turquoise"
"12244","MtrunA17_Chr1g0183121","blue"
"12245","MtrunA17_Chr4g1017025","turquoise"
"12246","MtrunA17_Chr4g0025201","red"
"12247","MtrunA17_Chr4g0041461","grey"
"12248","MtrunA17_Chr8g0337241","turquoise"
"12249","MtrunA17_Chr2g0284951","blue"
"12250","MtrunA17_Chr4g0028311","grey"
"12251","MtrunA17_Chr8g0368531","turquoise"
"12252","MtrunA17_Chr3g0087971","green"
"12253","MtrunA17_Chr3g0122571","brown"
"12254","MtrunA17_Chr4g0020531","black"
"12255","MtrunA17_Chr8g0336511","turquoise"
"12256","MtrunA17_Chr8g0369641","turquoise"
"12257","MtrunA17_Chr5g0410101","turquoise"
"12258","MtrunA17_Chr2g0307851","turquoise"
"12259","MtrunA17_Chr2g0324301","turquoise"
"12260","MtrunA17_Chr1g0213041","yellow"
"12261","MtrunA17_Chr3g0130531","turquoise"
"12262","MtrunA17_Chr2g0324141","yellow"
"12263","MtrunA17_Chr4g0064121","turquoise"
"12264","MtrunA17_Chr4g0074341","brown"
"12265","MtrunA17_Chr4g0010251","grey"
"12266","MtrunA17_Chr5g0403681","brown"
"12267","MtrunA17_Chr8g0360591","blue"
"12268","MtrunA17_Chr1g0196991","blue"
"12269","MtrunA17_Chr2g0288991","turquoise"
"12270","MtrunA17_Chr4g0031111","blue"
"12271","MtrunA17_Chr5g0409071","turquoise"
"12272","MtrunA17_Chr3g0126331","turquoise"
"12273","MtrunA17_Chr3g0099321","purple"
"12274","MtrunA17_Chr6g0484611","blue"
"12275","MtrunA17_Chr2g0283851","turquoise"
"12276","MtrunA17_Chr4g0065161","salmon"
"12277","MtrunA17_Chr1g0180051","yellow"
"12278","MtrunA17_Chr2g0313801","turquoise"
"12279","MtrunA17_Chr5g0415321","blue"
"12280","MtrunA17_Chr3g0096191","blue"
"12281","MtrunA17_Chr8g0334581","greenyellow"
"12282","MtrunA17_Chr7g0245151","turquoise"
"12283","MtrunA17_Chr1g0147341","brown"
"12284","MtrunA17_Chr1g0162011","brown"
"12285","MtrunA17_Chr2g0314841","cyan"
"12286","MtrunA17_Chr5g0429501","grey"
"12287","MtrunA17_Chr7g0271631","brown"
"12288","MtrunA17_Chr3g0121141","red"
"12289","MtrunA17_Chr4g0003561","turquoise"
"12290","MtrunA17_Chr1g0201101","turquoise"
"12291","MtrunA17_Chr5g0435171","turquoise"
"12292","MtrunA17_Chr2g0284221","blue"
"12293","MtrunA17_Chr1g0200661","blue"
"12294","MtrunA17_Chr5g0430181","yellow"
"12295","MtrunA17_Chr2g0308161","grey"
"12296","MtrunA17_Chr1g0181271","turquoise"
"12297","MtrunA17_Chr4g0038601","turquoise"
"12298","MtrunA17_Chr5g0447131","red"
"12299","MtrunA17_Chr8g0360611","brown"
"12300","MtrunA17_Chr4g0046061","turquoise"
"12301","MtrunA17_Chr5g0418991","turquoise"
"12302","MtrunA17_Chr4g0071591","turquoise"
"12303","MtrunA17_Chr8g0336791","blue"
"12304","MtrunA17_Chr3g0119671","turquoise"
"12305","MtrunA17_Chr8g0350751","grey"
"12306","MtrunA17_Chr5g0442201","blue"
"12307","MtrunA17_Chr4g0056271","blue"
"12308","MtrunA17_Chr2g0296521","brown"
"12309","MtrunA17_Chr3g0112511","blue"
"12310","MtrunA17_Chr1g0200211","turquoise"
"12311","MtrunA17_Chr5g0404311","magenta"
"12312","MtrunA17_Chr4g0003881","green"
"12313","MtrunA17_Chr4g0018101","yellow"
"12314","MtrunA17_Chr5g0433071","turquoise"
"12315","MtrunA17_Chr3g0135901","midnightblue"
"12316","MtrunA17_Chr4g0040461","brown"
"12317","MtrunA17_Chr5g0423571","blue"
"12318","MtrunA17_Chr1g0212481","brown"
"12319","MtrunA17_Chr3g0079511","turquoise"
"12320","MtrunA17_Chr3g0145201","turquoise"
"12321","MtrunA17_Chr6g0460731","grey"
"12322","MtrunA17_Chr6g0471381","red"
"12323","MtrunA17_Chr2g0324441","brown"
"12324","MtrunA17_Chr3g0142241","turquoise"
"12325","MtrunA17_Chr4g0065561","turquoise"
"12326","MtrunA17_Chr3g0082261","brown"
"12327","MtrunA17_Chr4g0032341","purple"
"12328","MtrunA17_Chr1g0148351","blue"
"12329","MtrunA17_Chr1g0157341","yellow"
"12330","MtrunA17_Chr4g0056891","turquoise"
"12331","MtrunA17_Chr5g0400861","brown"
"12332","MtrunA17_Chr7g0214911","turquoise"
"12333","MtrunA17_Chr4g0072031","turquoise"
"12334","MtrunA17_Chr5g0399061","grey"
"12335","MtrunA17_Chr5g0399401","turquoise"
"12336","MtrunA17_Chr4g0040131","midnightblue"
"12337","MtrunA17_Chr2g0321131","turquoise"
"12338","MtrunA17_Chr7g0214351","black"
"12339","MtrunA17_Chr4g0029081","grey"
"12340","MtrunA17_Chr5g0403541","blue"
"12341","MtrunA17_Chr3g0120681","turquoise"
"12342","MtrunA17_Chr6g0463901","brown"
"12343","MtrunA17_Chr6g0478451","turquoise"
"12344","MtrunA17_Chr1g0148271","tan"
"12345","MtrunA17_Chr4g0032761","grey"
"12346","MtrunA17_Chr4g0029311","purple"
"12347","MtrunA17_Chr5g0440001","turquoise"
"12348","MtrunA17_Chr4g0009411","brown"
"12349","MtrunA17_Chr7g0253981","turquoise"
"12350","MtrunA17_Chr2g0311741","grey"
"12351","MtrunA17_Chr3g0109331","brown"
"12352","MtrunA17_Chr8g0366331","brown"
"12353","MtrunA17_Chr8g0393131","turquoise"
"12354","MtrunA17_Chr2g0298751","red"
"12355","MtrunA17_Chr7g0271281","blue"
"12356","MtrunA17_Chr7g0247551","green"
"12357","MtrunA17_Chr2g0333871","blue"
"12358","MtrunA17_Chr5g0442131","blue"
"12359","MtrunA17_Chr2g0331531","turquoise"
"12360","MtrunA17_Chr3g0120781","turquoise"
"12361","MtrunA17_Chr3g0136011","turquoise"
"12362","MtrunA17_Chr8g0356261","salmon"
"12363","MtrunA17_Chr8g0355801","yellow"
"12364","MtrunA17_Chr4g0071511","brown"
"12365","MtrunA17_Chr5g0405971","grey"
"12366","MtrunA17_Chr1g0154601","pink"
"12367","MtrunA17_Chr2g0287881","grey"
"12368","MtrunA17_Chr2g0327101","turquoise"
"12369","MtrunA17_Chr4g0061591","brown"
"12370","MtrunA17_Chr5g0438441","red"
"12371","MtrunA17_Chr2g0331471","grey"
"12372","MtrunA17_Chr1g0185961","blue"
"12373","MtrunA17_Chr2g0316561","turquoise"
"12374","MtrunA17_Chr4g0012671","grey"
"12375","MtrunA17_Chr4g0069021","grey"
"12376","MtrunA17_Chr6g0455251","red"
"12377","MtrunA17_Chr1g0212291","grey"
"12378","MtrunA17_Chr8g0357631","turquoise"
"12379","MtrunA17_Chr3g0086111","turquoise"
"12380","MtrunA17_Chr6g0473701","blue"
"12381","MtrunA17_Chr1g0153801","turquoise"
"12382","MtrunA17_Chr6g0460851","grey"
"12383","MtrunA17_Chr7g0263561","turquoise"
"12384","MtrunA17_Chr1g0187981","turquoise"
"12385","MtrunA17_Chr8g0365171","grey"
"12386","MtrunA17_Chr5g0432361","blue"
"12387","MtrunA17_Chr1g0190271","turquoise"
"12388","MtrunA17_Chr1g0206581","salmon"
"12389","MtrunA17_Chr2g0300871","brown"
"12390","MtrunA17_Chr8g0351921","salmon"
"12391","MtrunA17_Chr2g0279861","brown"
"12392","MtrunA17_Chr4g0033501","turquoise"
"12393","MtrunA17_Chr3g0124021","brown"
"12394","MtrunA17_Chr4g0065801","yellow"
"12395","MtrunA17_Chr7g0236291","magenta"
"12396","MtrunA17_Chr1g0150001","yellow"
"12397","MtrunA17_Chr8g0379301","blue"
"12398","MtrunA17_Chr1g0182751","grey"
"12399","MtrunA17_Chr3g0100061","blue"
"12400","MtrunA17_Chr3g0108171","grey"
"12401","MtrunA17_Chr8g0375241","brown"
"12402","MtrunA17_Chr3g0081391","turquoise"
"12403","MtrunA17_Chr5g0412701","turquoise"
"12404","MtrunA17_Chr7g0265441","brown"
"12405","MtrunA17_Chr4g0072201","brown"
"12406","MtrunA17_Chr3g0113821","turquoise"
"12407","MtrunA17_Chr8g0393031","blue"
"12408","MtrunA17_Chr7g0250001","blue"
"12409","MtrunA17_Chr3g0108861","magenta"
"12410","MtrunA17_Chr5g0401501","turquoise"
"12411","MtrunA17_Chr8g0369421","black"
"12412","MtrunA17_Chr4g0045721","grey"
"12413","MtrunA17_Chr8g0364881","turquoise"
"12414","MtrunA17_Chr8g0376251","yellow"
"12415","MtrunA17_Chr1g0149371","brown"
"12416","MtrunA17_Chr1g0188751","blue"
"12417","MtrunA17_Chr3g0132631","turquoise"
"12418","MtrunA17_Chr5g0397991","blue"
"12419","MtrunA17_Chr7g0266061","black"
"12420","MtrunA17_Chr4g0041921","turquoise"
"12421","MtrunA17_Chr3g0107001","turquoise"
"12422","MtrunA17_Chr4g0032681","green"
"12423","MtrunA17_Chr1g0165431","turquoise"
"12424","MtrunA17_Chr3g0141211","grey"
"12425","MtrunA17_Chr7g0271341","turquoise"
"12426","MtrunA17_Chr1g1004274","turquoise"
"12427","MtrunA17_Chr5g0394441","grey"
"12428","MtrunA17_Chr7g0220151","yellow"
"12429","MtrunA17_Chr8g0370031","brown"
"12430","MtrunA17_Chr7g0265451","brown"
"12431","MtrunA17_Chr4g0022521","grey"
"12432","MtrunA17_Chr8g0354571","red"
"12433","MtrunA17_Chr7g0266331","turquoise"
"12434","MtrunA17_Chr1g0191211","turquoise"
"12435","MtrunA17_Chr1g0212371","turquoise"
"12436","MtrunA17_Chr2g0317801","brown"
"12437","MtrunA17_Chr7g0219911","blue"
"12438","MtrunA17_Chr8g0358761","turquoise"
"12439","MtrunA17_Chr5g0447311","brown"
"12440","MtrunA17_Chr8g0384731","brown"
"12441","MtrunA17_Chr6g0449521","blue"
"12442","MtrunA17_Chr1g0169921","blue"
"12443","MtrunA17_Chr2g0317161","turquoise"
"12444","MtrunA17_Chr4g0003521","blue"
"12445","MtrunA17_Chr6g0467571","green"
"12446","MtrunA17_Chr3g0144611","blue"
"12447","MtrunA17_Chr3g0121591","turquoise"
"12448","MtrunA17_Chr7g0259841","green"
"12449","MtrunA17_Chr4g0076791","turquoise"
"12450","MtrunA17_Chr8g0346711","brown"
"12451","MtrunA17_Chr4g0053041","turquoise"
"12452","MtrunA17_Chr8g0376321","turquoise"
"12453","MtrunA17_Chr2g0298711","yellow"
"12454","MtrunA17_Chr4g0030191","turquoise"
"12455","MtrunA17_Chr8g0341231","salmon"
"12456","MtrunA17_Chr2g0313051","green"
"12457","MtrunA17_Chr7g0219091","blue"
"12458","MtrunA17_Chr1g0158981","brown"
"12459","MtrunA17_Chr5g0412151","turquoise"
"12460","MtrunA17_Chr8g0362301","brown"
"12461","MtrunA17_Chr5g0435041","grey"
"12462","MtrunA17_Chr1g0160791","purple"
"12463","MtrunA17_Chr8g0358771","turquoise"
"12464","MtrunA17_Chr2g0316871","greenyellow"
"12465","MtrunA17_Chr2g0288831","turquoise"
"12466","MtrunA17_Chr4g0062371","brown"
"12467","MtrunA17_Chr1g0180911","grey"
"12468","MtrunA17_Chr2g0315511","brown"
"12469","MtrunA17_Chr2g0331641","yellow"
"12470","MtrunA17_Chr3g0090301","cyan"
"12471","MtrunA17_Chr4g0048521","turquoise"
"12472","MtrunA17_Chr2g0290061","turquoise"
"12473","MtrunA17_Chr7g0247601","blue"
"12474","MtrunA17_Chr7g0267551","blue"
"12475","MtrunA17_Chr5g0420801","blue"
"12476","MtrunA17_Chr7g0266671","turquoise"
"12477","MtrunA17_Chr3g0122211","magenta"
"12478","MtrunA17_Chr5g0415631","grey"
"12479","MtrunA17_Chr3g0116571","blue"
"12480","MtrunA17_Chr8g0372741","yellow"
"12481","MtrunA17_Chr7g0255151","blue"
"12482","MtrunA17_Chr8g0341311","blue"
"12483","MtrunA17_Chr4g0053521","turquoise"
"12484","MtrunA17_Chr7g0257451","brown"
"12485","MtrunA17_Chr4g0064461","brown"
"12486","MtrunA17_Chr8g0338571","brown"
"12487","MtrunA17_Chr8g0337251","blue"
"12488","MtrunA17_Chr8g0337061","turquoise"
"12489","MtrunA17_Chr1g0175451","blue"
"12490","MtrunA17_Chr8g0391771","brown"
"12491","MtrunA17_Chr8g0338171","turquoise"
"12492","MtrunA17_Chr6g0459451","yellow"
"12493","MtrunA17_Chr7g0234221","turquoise"
"12494","MtrunA17_Chr8g0390111","turquoise"
"12495","MtrunA17_Chr3g0108871","brown"
"12496","MtrunA17_Chr1g0201171","brown"
"12497","MtrunA17_Chr3g0112371","turquoise"
"12498","MtrunA17_Chr4g0060601","brown"
"12499","MtrunA17_Chr4g0074591","turquoise"
"12500","MtrunA17_Chr8g0385571","turquoise"
"12501","MtrunA17_Chr7g0234641","blue"
"12502","MtrunA17_Chr6g0477861","turquoise"
"12503","MtrunA17_Chr4g0051551","yellow"
"12504","MtrunA17_Chr4g0034201","grey"
"12505","MtrunA17_Chr2g0280751","magenta"
"12506","MtrunA17_Chr5g0442381","turquoise"
"12507","MtrunA17_Chr7g0272971","yellow"
"12508","MtrunA17_Chr1g0152021","turquoise"
"12509","MtrunA17_Chr8g0379161","brown"
"12510","MtrunA17_Chr5g0430761","brown"
"12511","MtrunA17_Chr3g0077271","blue"
"12512","MtrunA17_Chr4g0055591","cyan"
"12513","MtrunA17_Chr1g0171121","magenta"
"12514","MtrunA17_Chr1g0210861","brown"
"12515","MtrunA17_Chr1g0150061","blue"
"12516","MtrunA17_Chr1g0191561","turquoise"
"12517","MtrunA17_Chr4g0050881","turquoise"
"12518","MtrunA17_Chr4g0058711","brown"
"12519","MtrunA17_Chr1g0192131","turquoise"
"12520","MtrunA17_Chr4g0055501","turquoise"
"12521","MtrunA17_Chr7g0250231","blue"
"12522","MtrunA17_Chr3g0081401","black"
"12523","MtrunA17_Chr3g0101311","turquoise"
"12524","MtrunA17_Chr8g0367141","yellow"
"12525","MtrunA17_Chr8g0343761","turquoise"
"12526","MtrunA17_Chr0c03g0490011","turquoise"
"12527","MtrunA17_Chr4g0042821","yellow"
"12528","MtrunA17_Chr1g0203181","blue"
"12529","MtrunA17_Chr4g0051681","blue"
"12530","MtrunA17_Chr7g0256571","blue"
"12531","MtrunA17_Chr2g0314061","brown"
"12532","MtrunA17_Chr1g0202891","turquoise"
"12533","MtrunA17_Chr3g0132001","brown"
"12534","MtrunA17_Chr4g0008521","blue"
"12535","MtrunA17_Chr7g0247921","turquoise"
"12536","MtrunA17_Chr7g0273601","turquoise"
"12537","MtrunA17_Chr3g1011427","grey"
"12538","MtrunA17_Chr8g0347221","brown"
"12539","MtrunA17_Chr5g0408881","turquoise"
"12540","MtrunA17_Chr2g0298391","red"
"12541","MtrunA17_Chr3g0086861","brown"
"12542","MtrunA17_Chr5g0411321","black"
"12543","MtrunA17_Chr8g0366411","turquoise"
"12544","MtrunA17_Chr4g0021031","turquoise"
"12545","MtrunA17_Chr2g0292651","brown"
"12546","MtrunA17_Chr2g0327161","blue"
"12547","MtrunA17_Chr7g0234681","yellow"
"12548","MtrunA17_Chr4g0065511","yellow"
"12549","MtrunA17_Chr6g0455311","turquoise"
"12550","MtrunA17_Chr7g0257471","turquoise"
"12551","MtrunA17_Chr8g0374101","lightcyan"
"12552","MtrunA17_Chr4g0038261","brown"
"12553","MtrunA17_Chr4g0071101","turquoise"
"12554","MtrunA17_Chr5g0415771","turquoise"
"12555","MtrunA17_Chr7g0264091","green"
"12556","MtrunA17_Chr1g0184901","green"
"12557","MtrunA17_Chr4g0010521","blue"
"12558","MtrunA17_Chr3g0081181","grey"
"12559","MtrunA17_Chr4g0051111","brown"
"12560","MtrunA17_Chr3g0090291","turquoise"
"12561","MtrunA17_Chr7g0259101","blue"
"12562","MtrunA17_Chr3g0112171","turquoise"
"12563","MtrunA17_Chr4g0071481","blue"
"12564","MtrunA17_Chr1g0164401","blue"
"12565","MtrunA17_Chr4g0043561","brown"
"12566","MtrunA17_Chr6g0457871","brown"
"12567","MtrunA17_Chr1g0169881","turquoise"
"12568","MtrunA17_Chr3g0106561","grey"
"12569","MtrunA17_Chr8g0350191","magenta"
"12570","MtrunA17_Chr4g0056781","blue"
"12571","MtrunA17_Chr8g0335451","brown"
"12572","MtrunA17_Chr3g0112711","blue"
"12573","MtrunA17_Chr3g0077321","turquoise"
"12574","MtrunA17_Chr4g0053221","yellow"
"12575","MtrunA17_Chr2g0320671","brown"
"12576","MtrunA17_Chr5g0405581","blue"
"12577","MtrunA17_Chr5g0421411","lightcyan"
"12578","MtrunA17_Chr8g0392071","greenyellow"
"12579","MtrunA17_Chr8g0392601","yellow"
"12580","MtrunA17_Chr7g0219101","yellow"
"12581","MtrunA17_Chr8g0367801","blue"
"12582","MtrunA17_Chr2g0290931","turquoise"
"12583","MtrunA17_Chr5g0398571","grey"
"12584","MtrunA17_Chr7g0223531","turquoise"
"12585","MtrunA17_Chr8g0349131","turquoise"
"12586","MtrunA17_Chr3g0087301","blue"
"12587","MtrunA17_Chr6g0465111","blue"
"12588","MtrunA17_Chr5g0429431","blue"
"12589","MtrunA17_Chr5g0416881","turquoise"
"12590","MtrunA17_Chr5g0431071","greenyellow"
"12591","MtrunA17_Chr5g0407781","grey"
"12592","MtrunA17_Chr4g0030781","salmon"
"12593","MtrunA17_Chr3g0129811","pink"
"12594","MtrunA17_Chr7g0231621","turquoise"
"12595","MtrunA17_Chr1g0149821","yellow"
"12596","MtrunA17_Chr2g0278351","turquoise"
"12597","MtrunA17_Chr2g0325401","turquoise"
"12598","MtrunA17_Chr8g0360061","turquoise"
"12599","MtrunA17_Chr8g0347521","turquoise"
"12600","MtrunA17_Chr4g0053981","blue"
"12601","MtrunA17_Chr8g0336751","blue"
"12602","MtrunA17_Chr4g0029241","turquoise"
"12603","MtrunA17_Chr4g0059271","brown"
"12604","MtrunA17_Chr1g0201701","turquoise"
"12605","MtrunA17_Chr5g0405181","turquoise"
"12606","MtrunA17_Chr3g0085651","turquoise"
"12607","MtrunA17_Chr2g0323211","turquoise"
"12608","MtrunA17_Chr2g0328411","turquoise"
"12609","MtrunA17_Chr4g0008651","brown"
"12610","MtrunA17_Chr2g0277081","turquoise"
"12611","MtrunA17_Chr4g0046021","brown"
"12612","MtrunA17_Chr8g0373311","blue"
"12613","MtrunA17_Chr2g0287111","turquoise"
"12614","MtrunA17_Chr5g0446771","turquoise"
"12615","MtrunA17_Chr5g0413341","pink"
"12616","MtrunA17_Chr2g0301281","turquoise"
"12617","MtrunA17_Chr5g0444321","blue"
"12618","MtrunA17_Chr2g0288171","brown"
"12619","MtrunA17_Chr4g0012691","grey"
"12620","MtrunA17_Chr5g0413731","brown"
"12621","MtrunA17_Chr6g0451361","greenyellow"
"12622","MtrunA17_Chr4g0023221","turquoise"
"12623","MtrunA17_Chr5g0402241","yellow"
"12624","MtrunA17_Chr1g0157451","brown"
"12625","MtrunA17_Chr1g0206141","grey"
"12626","MtrunA17_Chr5g0414141","blue"
"12627","MtrunA17_Chr4g0038271","lightcyan"
"12628","MtrunA17_Chr5g0405231","turquoise"
"12629","MtrunA17_Chr6g0477281","grey"
"12630","MtrunA17_Chr8g0361441","turquoise"
"12631","MtrunA17_Chr2g0318411","brown"
"12632","MtrunA17_Chr7g0251241","turquoise"
"12633","MtrunA17_Chr2g0311861","red"
"12634","MtrunA17_Chr3g0134071","salmon"
"12635","MtrunA17_Chr1g0162311","brown"
"12636","MtrunA17_Chr5g0394521","brown"
"12637","MtrunA17_Chr7g0235274","red"
"12638","MtrunA17_Chr8g0342691","grey"
"12639","MtrunA17_Chr4g0032141","black"
"12640","MtrunA17_Chr1g0195431","turquoise"
"12641","MtrunA17_Chr5g0425031","brown"
"12642","MtrunA17_Chr4g0040581","turquoise"
"12643","MtrunA17_Chr6g0450671","turquoise"
"12644","MtrunA17_Chr8g0372631","brown"
"12645","MtrunA17_Chr2g0282601","brown"
"12646","MtrunA17_Chr2g0309541","grey"
"12647","MtrunA17_Chr7g0227981","blue"
"12648","MtrunA17_Chr4g0054381","purple"
"12649","MtrunA17_Chr0c01g0489471","brown"
"12650","MtrunA17_Chr4g0015181","turquoise"
"12651","MtrunA17_Chr1g0190891","grey"
"12652","MtrunA17_Chr4g0055811","green"
"12653","MtrunA17_Chr3g0082691","black"
"12654","MtrunA17_Chr7g0268361","turquoise"
"12655","MtrunA17_Chr1g0156641","turquoise"
"12656","MtrunA17_Chr3g0099731","turquoise"
"12657","MtrunA17_Chr4g0046081","brown"
"12658","MtrunA17_Chr3g0130811","brown"
"12659","MtrunA17_Chr1g0146531","turquoise"
"12660","MtrunA17_Chr4g0050481","turquoise"
"12661","MtrunA17_Chr5g0410961","green"
"12662","MtrunA17_Chr1g0159421","brown"
"12663","MtrunA17_Chr1g0185591","turquoise"
"12664","MtrunA17_Chr2g0326381","turquoise"
"12665","MtrunA17_Chr7g0223251","turquoise"
"12666","MtrunA17_Chr1g0155351","turquoise"
"12667","MtrunA17_Chr3g0105291","turquoise"
"12668","MtrunA17_Chr3g0084111","turquoise"
"12669","MtrunA17_Chr3g0080171","yellow"
"12670","MtrunA17_Chr5g0415271","brown"
"12671","MtrunA17_Chr1g0191831","yellow"
"12672","MtrunA17_Chr2g0298801","turquoise"
"12673","MtrunA17_Chr2g0278401","turquoise"
"12674","MtrunA17_Chr5g0430771","brown"
"12675","MtrunA17_Chr2g0287451","turquoise"
"12676","MtrunA17_Chr2g0333471","black"
"12677","MtrunA17_Chr3g0101051","brown"
"12678","MtrunA17_Chr3g0137931","brown"
"12679","MtrunA17_Chr4g0074071","turquoise"
"12680","MtrunA17_Chr6g0472571","brown"
"12681","MtrunA17_Chr8g0364521","brown"
"12682","MtrunA17_Chr8g0385781","brown"
"12683","MtrunA17_Chr5g0400221","turquoise"
"12684","MtrunA17_Chr5g0422111","turquoise"
"12685","MtrunA17_Chr4g0061051","turquoise"
"12686","MtrunA17_Chr7g0273381","grey"
"12687","MtrunA17_Chr3g0116051","brown"
"12688","MtrunA17_Chr4g0063221","brown"
"12689","MtrunA17_Chr4g0026391","brown"
"12690","MtrunA17_Chr4g0008601","brown"
"12691","MtrunA17_Chr3g0102041","turquoise"
"12692","MtrunA17_Chr4g0006361","grey"
"12693","MtrunA17_Chr5g0410021","purple"
"12694","MtrunA17_Chr5g0429901","blue"
"12695","MtrunA17_Chr4g0023231","blue"
"12696","MtrunA17_Chr4g0049911","lightcyan"
"12697","MtrunA17_Chr4g0010291","turquoise"
"12698","MtrunA17_Chr2g0324881","yellow"
"12699","MtrunA17_Chr3g0080291","grey"
"12700","MtrunA17_Chr3g0116611","turquoise"
"12701","MtrunA17_Chr4g0042651","brown"
"12702","MtrunA17_Chr8g0337201","salmon"
"12703","MtrunA17_Chr1g0187151","blue"
"12704","MtrunA17_Chr2g0303651","turquoise"
"12705","MtrunA17_Chr5g0429341","turquoise"
"12706","MtrunA17_Chr7g0214201","blue"
"12707","MtrunA17_Chr5g0410771","turquoise"
"12708","MtrunA17_Chr4g0065981","yellow"
"12709","MtrunA17_Chr5g0415671","green"
"12710","MtrunA17_Chr3g0101501","brown"
"12711","MtrunA17_Chr1g0183641","turquoise"
"12712","MtrunA17_Chr6g0480671","turquoise"
"12713","MtrunA17_Chr2g0314931","green"
"12714","MtrunA17_Chr4g0003871","green"
"12715","MtrunA17_Chr5g0443501","turquoise"
"12716","MtrunA17_Chr1g0201131","turquoise"
"12717","MtrunA17_Chr4g0063601","blue"
"12718","MtrunA17_Chr8g0387241","brown"
"12719","MtrunA17_Chr1g0151841","purple"
"12720","MtrunA17_Chr4g0058971","turquoise"
"12721","MtrunA17_Chr3g0133801","brown"
"12722","MtrunA17_Chr1g0153001","turquoise"
"12723","MtrunA17_Chr4g0069881","blue"
"12724","MtrunA17_Chr1g0186021","turquoise"
"12725","MtrunA17_Chr1g0183841","turquoise"
"12726","MtrunA17_Chr5g0407021","grey"
"12727","MtrunA17_Chr1g0188051","lightcyan"
"12728","MtrunA17_Chr8g0366381","brown"
"12729","MtrunA17_Chr1g0191651","grey"
"12730","MtrunA17_Chr2g0314681","turquoise"
"12731","MtrunA17_Chr5g0407911","turquoise"
"12732","MtrunA17_Chr5g0441561","brown"
"12733","MtrunA17_Chr5g0399511","red"
"12734","MtrunA17_Chr8g0366221","turquoise"
"12735","MtrunA17_Chr1g0200381","turquoise"
"12736","MtrunA17_Chr4g0018011","turquoise"
"12737","MtrunA17_Chr1g0201121","grey"
"12738","MtrunA17_Chr2g0289291","blue"
"12739","MtrunA17_Chr3g0110331","turquoise"
"12740","MtrunA17_Chr7g0237931","midnightblue"
"12741","MtrunA17_Chr3g0125871","red"
"12742","MtrunA17_Chr8g0376001","purple"
"12743","MtrunA17_Chr3g0142651","brown"
"12744","MtrunA17_Chr3g0138771","brown"
"12745","MtrunA17_Chr1g0190201","blue"
"12746","MtrunA17_Chr6g0458151","midnightblue"
"12747","MtrunA17_Chr1g0161251","blue"
"12748","MtrunA17_Chr3g0090571","blue"
"12749","MtrunA17_Chr4g0033431","turquoise"
"12750","MtrunA17_Chr7g0222571","purple"
"12751","MtrunA17_Chr4g0019051","red"
"12752","MtrunA17_Chr3g0134241","turquoise"
"12753","MtrunA17_Chr7g0251051","magenta"
"12754","MtrunA17_Chr8g0372141","grey"
"12755","MtrunA17_Chr5g0431081","blue"
"12756","MtrunA17_Chr7g0237591","midnightblue"
"12757","MtrunA17_Chr7g0249871","blue"
"12758","MtrunA17_Chr8g0384691","turquoise"
"12759","MtrunA17_Chr3g0140541","green"
"12760","MtrunA17_Chr4g0025671","turquoise"
"12761","MtrunA17_Chr2g0310021","grey"
"12762","MtrunA17_Chr5g0405561","magenta"
"12763","MtrunA17_Chr5g0447941","red"
"12764","MtrunA17_Chr1g0178661","yellow"
"12765","MtrunA17_Chr2g0319651","lightcyan"
"12766","MtrunA17_Chr4g0018751","grey"
"12767","MtrunA17_Chr5g0402061","brown"
"12768","MtrunA17_Chr8g0349041","blue"
"12769","MtrunA17_Chr1g0162801","red"
"12770","MtrunA17_Chr3g0133621","midnightblue"
"12771","MtrunA17_Chr2g0283341","blue"
"12772","MtrunA17_Chr4g0061521","turquoise"
"12773","MtrunA17_Chr2g0317601","brown"
