"","GeneID","Module"
"10835","MtrunA17_Chr6g0460311","turquoise"
"10836","MtrunA17_Chr2g0324751","blue"
"10837","MtrunA17_Chr5g0437751","cyan"
"10838","MtrunA17_Chr1g0150551","blue"
"10839","MtrunA17_Chr1g0160051","salmon"
"10840","MtrunA17_Chr8g0376431","blue"
"10841","MtrunA17_Chr6g0475851","turquoise"
"10842","MtrunA17_Chr4g0055821","red"
"10843","MtrunA17_Chr7g0264771","blue"
"10844","MtrunA17_Chr1g0190001","turquoise"
"10845","MtrunA17_Chr5g0420691","turquoise"
"10846","MtrunA17_Chr2g0282761","blue"
"10847","MtrunA17_Chr3g0131871","grey"
"10848","MtrunA17_Chr4g0004641","turquoise"
"10849","MtrunA17_Chr7g0251511","blue"
"10850","MtrunA17_Chr3g0145791","grey60"
"10851","MtrunA17_Chr1g0197521","blue"
"10852","MtrunA17_Chr5g0439401","turquoise"
"10853","MtrunA17_Chr4g0035531","brown"
"10854","MtrunA17_Chr2g0310601","tan"
"10855","MtrunA17_Chr7g0261061","turquoise"
"10856","MtrunA17_Chr4g0029781","turquoise"
"10857","MtrunA17_Chr1g0151851","turquoise"
"10858","MtrunA17_Chr5g0397481","turquoise"
"10859","MtrunA17_Chr7g0269511","turquoise"
"10860","MtrunA17_Chr2g0279321","turquoise"
"10861","MtrunA17_Chr5g0395431","turquoise"
"10862","MtrunA17_Chr5g0445271","greenyellow"
"10863","MtrunA17_Chr7g0235691","cyan"
"10864","MtrunA17_Chr1g0147101","salmon"
"10865","MtrunA17_Chr7g0265431","turquoise"
"10866","MtrunA17_Chr3g0116141","greenyellow"
"10867","MtrunA17_Chr1g0182321","blue"
"10868","MtrunA17_Chr7g0240091","blue"
"10869","MtrunA17_Chr4g0033861","brown"
"10870","MtrunA17_Chr4g0048401","turquoise"
"10871","MtrunA17_Chr7g0245231","grey"
"10872","MtrunA17_Chr3g0082251","purple"
"10873","MtrunA17_Chr3g0144661","brown"
"10874","MtrunA17_Chr4g0045091","red"
"10875","MtrunA17_Chr4g0026511","grey"
"10876","MtrunA17_Chr1g0205611","blue"
"10877","MtrunA17_Chr3g0114251","turquoise"
"10878","MtrunA17_Chr5g0424951","purple"
"10879","MtrunA17_Chr8g0369811","blue"
"10880","MtrunA17_Chr1g0211331","brown"
"10881","MtrunA17_Chr2g0299951","turquoise"
"10882","MtrunA17_Chr1g0158921","turquoise"
"10883","MtrunA17_Chr3g0143651","blue"
"10884","MtrunA17_Chr5g0431531","turquoise"
"10885","MtrunA17_Chr7g0256791","brown"
"10886","MtrunA17_Chr2g0323291","blue"
"10887","MtrunA17_Chr3g0133291","turquoise"
"10888","MtrunA17_Chr7g0255561","brown"
"10889","MtrunA17_Chr3g0138581","turquoise"
"10890","MtrunA17_Chr2g0313951","turquoise"
"10891","MtrunA17_Chr2g0326241","turquoise"
"10892","MtrunA17_Chr3g0115161","tan"
"10893","MtrunA17_Chr3g0111421","brown"
"10894","MtrunA17_Chr5g0405841","brown"
"10895","MtrunA17_Chr4g0056741","turquoise"
"10896","MtrunA17_Chr7g0240401","turquoise"
"10897","MtrunA17_Chr1g0196561","brown"
"10898","MtrunA17_Chr6g0449601","turquoise"
"10899","MtrunA17_Chr4g0031221","green"
"10900","MtrunA17_Chr3g0112971","blue"
"10901","MtrunA17_Chr4g0075301","turquoise"
"10902","MtrunA17_Chr3g0129021","turquoise"
"10903","MtrunA17_Chr4g0044731","blue"
"10904","MtrunA17_Chr3g0139901","blue"
"10905","MtrunA17_Chr4g0043491","yellow"
"10906","MtrunA17_Chr8g0370791","tan"
"10907","MtrunA17_Chr1g0182361","blue"
"10908","MtrunA17_Chr2g0279781","yellow"
"10909","MtrunA17_Chr7g0221681","turquoise"
"10910","MtrunA17_Chr2g0281891","turquoise"
"10911","MtrunA17_Chr1g0174761","blue"
"10912","MtrunA17_Chr3g0124111","brown"
"10913","MtrunA17_Chr4g0034751","blue"
"10914","MtrunA17_Chr1g0147041","blue"
"10915","MtrunA17_Chr5g0447911","turquoise"
"10916","MtrunA17_Chr1g0211891","blue"
"10917","MtrunA17_Chr7g0266221","red"
"10918","MtrunA17_Chr4g0029201","salmon"
"10919","MtrunA17_Chr7g0269981","turquoise"
"10920","MtrunA17_Chr5g0447431","turquoise"
"10921","MtrunA17_Chr7g0247621","turquoise"
"10922","MtrunA17_Chr2g0299261","turquoise"
"10923","MtrunA17_Chr4g0068161","turquoise"
"10924","MtrunA17_Chr3g0141921","blue"
"10925","MtrunA17_Chr3g0106851","turquoise"
"10926","MtrunA17_Chr6g0482081","green"
"10927","MtrunA17_Chr1g0186811","grey"
"10928","MtrunA17_Chr1g0199491","turquoise"
"10929","MtrunA17_Chr8g0372101","turquoise"
"10930","MtrunA17_Chr2g0329671","turquoise"
"10931","MtrunA17_Chr2g0283961","blue"
"10932","MtrunA17_Chr3g0106271","grey"
"10933","MtrunA17_Chr2g0323161","turquoise"
"10934","MtrunA17_Chr1g0156571","grey"
"10935","MtrunA17_Chr2g0278901","turquoise"
"10936","MtrunA17_Chr3g0115191","turquoise"
"10937","MtrunA17_Chr7g0274191","turquoise"
"10938","MtrunA17_Chr4g0077131","turquoise"
"10939","MtrunA17_Chr7g0253131","grey"
"10940","MtrunA17_Chr1g0188561","turquoise"
"10941","MtrunA17_Chr7g0221311","turquoise"
"10942","MtrunA17_Chr1g0207531","red"
"10943","MtrunA17_Chr1g0210051","turquoise"
"10944","MtrunA17_Chr8g0367581","blue"
"10945","MtrunA17_Chr6g0472301","blue"
"10946","MtrunA17_Chr7g0215971","black"
"10947","MtrunA17_Chr1g0182501","red"
"10948","MtrunA17_Chr5g0412141","turquoise"
"10949","MtrunA17_Chr3g0079401","turquoise"
"10950","MtrunA17_Chr1g0212511","turquoise"
"10951","MtrunA17_Chr8g0378231","turquoise"
"10952","MtrunA17_Chr7g0255461","blue"
"10953","MtrunA17_Chr5g0419451","blue"
"10954","MtrunA17_Chr8g0380661","blue"
"10955","MtrunA17_Chr7g0268891","turquoise"
"10956","MtrunA17_Chr3g0120821","brown"
"10957","MtrunA17_Chr4g0069251","magenta"
"10958","MtrunA17_Chr4g0051831","blue"
"10959","MtrunA17_Chr8g0337411","blue"
"10960","MtrunA17_Chr5g0415541","turquoise"
"10961","MtrunA17_Chr4g0018451","green"
"10962","MtrunA17_Chr5g0394511","purple"
"10963","MtrunA17_Chr6g0467171","black"
"10964","MtrunA17_Chr7g0255931","brown"
"10965","MtrunA17_Chr1g0147631","turquoise"
"10966","MtrunA17_Chr7g0255611","blue"
"10967","MtrunA17_Chr5g0413661","turquoise"
"10968","MtrunA17_Chr2g0321431","brown"
"10969","MtrunA17_Chr7g0246991","turquoise"
"10970","MtrunA17_Chr4g0070451","blue"
"10971","MtrunA17_Chr7g0234401","purple"
"10972","MtrunA17_Chr1g0210881","turquoise"
"10973","MtrunA17_Chr2g0328141","turquoise"
"10974","MtrunA17_Chr7g0269241","blue"
"10975","MtrunA17_Chr1g0190341","brown"
"10976","MtrunA17_Chr8g0382071","turquoise"
"10977","MtrunA17_Chr5g0443041","turquoise"
"10978","MtrunA17_Chr6g0456041","turquoise"
"10979","MtrunA17_Chr2g0279131","turquoise"
"10980","MtrunA17_Chr6g0472501","red"
"10981","MtrunA17_Chr7g0216891","blue"
"10982","MtrunA17_Chr7g0244951","midnightblue"
"10983","MtrunA17_Chr6g0449081","cyan"
"10984","MtrunA17_Chr8g0384091","greenyellow"
"10985","MtrunA17_Chr2g0280271","green"
"10986","MtrunA17_Chr4g0064691","brown"
"10987","MtrunA17_Chr7g0246111","turquoise"
"10988","MtrunA17_Chr6g0470311","turquoise"
"10989","MtrunA17_Chr4g0030451","turquoise"
"10990","MtrunA17_Chr4g0054191","tan"
"10991","MtrunA17_Chr4g0045661","blue"
"10992","MtrunA17_Chr1g0178131","brown"
"10993","MtrunA17_Chr8g0343441","midnightblue"
"10994","MtrunA17_Chr7g0247221","turquoise"
"10995","MtrunA17_Chr8g0377921","green"
"10996","MtrunA17_Chr7g0275931","green"
"10997","MtrunA17_Chr7g0223211","brown"
"10998","MtrunA17_Chr7g0267131","brown"
"10999","MtrunA17_Chr7g0259481","blue"
"11000","MtrunA17_Chr4g0059851","red"
"11001","MtrunA17_Chr3g0103421","brown"
"11002","MtrunA17_Chr2g0280411","blue"
"11003","MtrunA17_Chr3g0145141","turquoise"
"11004","MtrunA17_Chr2g0282991","turquoise"
"11005","MtrunA17_Chr1g0182901","turquoise"
"11006","MtrunA17_Chr1g0152391","turquoise"
"11007","MtrunA17_Chr7g0224571","red"
"11008","MtrunA17_Chr4g0048621","brown"
"11009","MtrunA17_Chr2g0321561","black"
"11010","MtrunA17_Chr2g0306641","green"
"11011","MtrunA17_Chr2g0295791","turquoise"
"11012","MtrunA17_Chr3g0137761","turquoise"
"11013","MtrunA17_Chr4g0049251","brown"
"11014","MtrunA17_Chr2g0308411","turquoise"
"11015","MtrunA17_Chr1g0213771","turquoise"
"11016","MtrunA17_Chr7g0270211","turquoise"
"11017","MtrunA17_Chr1g0165361","blue"
"11018","MtrunA17_Chr8g0346561","brown"
"11019","MtrunA17_Chr1g0181581","blue"
"11020","MtrunA17_Chr1g0206911","turquoise"
"11021","MtrunA17_Chr7g0275041","turquoise"
"11022","MtrunA17_Chr1g0175861","lightcyan"
"11023","MtrunA17_Chr1g0181141","turquoise"
"11024","MtrunA17_Chr4g0069701","blue"
"11025","MtrunA17_Chr5g0414271","turquoise"
"11026","MtrunA17_Chr1g0181131","grey"
"11027","MtrunA17_Chr3g0107021","blue"
"11028","MtrunA17_Chr4g0039841","tan"
"11029","MtrunA17_Chr3g0086571","turquoise"
"11030","MtrunA17_Chr8g0389051","turquoise"
"11031","MtrunA17_Chr6g0452811","green"
"11032","MtrunA17_Chr1g0150581","yellow"
"11033","MtrunA17_Chr5g0446261","brown"
"11034","MtrunA17_Chr4g0056171","turquoise"
"11035","MtrunA17_Chr7g0224891","midnightblue"
"11036","MtrunA17_Chr2g0329201","green"
"11037","MtrunA17_Chr5g0401831","turquoise"
"11038","MtrunA17_Chr6g0464751","brown"
"11039","MtrunA17_Chr3g0130251","greenyellow"
"11040","MtrunA17_Chr2g0304531","green"
"11041","MtrunA17_Chr4g0067531","green"
"11042","MtrunA17_Chr6g0464041","midnightblue"
"11043","MtrunA17_Chr2g0301851","turquoise"
"11044","MtrunA17_Chr4g0039311","black"
"11045","MtrunA17_Chr2g0285861","lightgreen"
"11046","MtrunA17_Chr3g0080821","red"
"11047","MtrunA17_Chr1g0212561","red"
"11048","MtrunA17_Chr4g0073091","cyan"
"11049","MtrunA17_Chr3g0098771","blue"
"11050","MtrunA17_Chr3g0117291","turquoise"
"11051","MtrunA17_Chr1g0175241","purple"
"11052","MtrunA17_Chr1g0192471","turquoise"
"11053","MtrunA17_Chr5g0444101","turquoise"
"11054","MtrunA17_Chr4g0064551","brown"
"11055","MtrunA17_Chr1g0157251","blue"
"11056","MtrunA17_Chr8g0334891","brown"
"11057","MtrunA17_Chr7g0214111","turquoise"
"11058","MtrunA17_Chr5g0401141","turquoise"
"11059","MtrunA17_Chr1g0186251","purple"
"11060","MtrunA17_Chr4g0061991","blue"
"11061","MtrunA17_Chr7g0273991","turquoise"
"11062","MtrunA17_Chr2g0276901","turquoise"
"11063","MtrunA17_Chr8g0374941","magenta"
"11064","MtrunA17_Chr7g0264131","brown"
"11065","MtrunA17_Chr3g0078371","greenyellow"
"11066","MtrunA17_Chr1g0180401","turquoise"
"11067","MtrunA17_Chr1g0151141","turquoise"
"11068","MtrunA17_Chr7g0274301","blue"
"11069","MtrunA17_Chr3g0113911","blue"
"11070","MtrunA17_Chr1g0202961","turquoise"
"11071","MtrunA17_Chr3g0093051","turquoise"
"11072","MtrunA17_Chr2g0286731","turquoise"
"11073","MtrunA17_Chr5g0437501","turquoise"
"11074","MtrunA17_Chr4g0037111","blue"
"11075","MtrunA17_Chr1g0164841","blue"
"11076","MtrunA17_Chr5g0412801","blue"
"11077","MtrunA17_Chr7g0222521","purple"
"11078","MtrunA17_Chr4g0074481","turquoise"
"11079","MtrunA17_Chr5g0396281","brown"
"11080","MtrunA17_Chr2g0286661","turquoise"
"11081","MtrunA17_Chr7g0238571","blue"
"11082","MtrunA17_Chr1g0184231","turquoise"
"11083","MtrunA17_Chr2g0291501","red"
"11084","MtrunA17_Chr1g0204001","brown"
"11085","MtrunA17_Chr4g0010411","turquoise"
"11086","MtrunA17_Chr5g0424281","purple"
"11087","MtrunA17_Chr8g0360781","red"
"11088","MtrunA17_Chr7g0257931","blue"
"11089","MtrunA17_Chr1g0153381","tan"
"11090","MtrunA17_Chr3g0113051","grey"
"11091","MtrunA17_Chr2g0306741","purple"
"11092","MtrunA17_Chr3g0142381","turquoise"
"11093","MtrunA17_Chr3g0100511","tan"
"11094","MtrunA17_Chr3g0125061","turquoise"
"11095","MtrunA17_Chr1g0182411","blue"
"11096","MtrunA17_Chr3g0119231","turquoise"
"11097","MtrunA17_Chr5g0432781","brown"
"11098","MtrunA17_Chr8g0391431","grey"
"11099","MtrunA17_Chr3g0078111","blue"
"11100","MtrunA17_Chr1g0200501","blue"
"11101","MtrunA17_Chr1g0187531","turquoise"
"11102","MtrunA17_Chr2g0326991","turquoise"
"11103","MtrunA17_Chr6g0483931","turquoise"
"11104","MtrunA17_Chr2g0281281","turquoise"
"11105","MtrunA17_Chr3g0124921","brown"
"11106","MtrunA17_Chr2g0277091","turquoise"
"11107","MtrunA17_Chr4g0010901","turquoise"
"11108","MtrunA17_Chr7g0219291","red"
"11109","MtrunA17_Chr8g0348621","turquoise"
"11110","MtrunA17_Chr4g0043981","turquoise"
"11111","MtrunA17_Chr3g0145451","turquoise"
"11112","MtrunA17_Chr3g0119181","lightcyan"
"11113","MtrunA17_Chr6g0485781","turquoise"
"11114","MtrunA17_Chr3g0145761","blue"
"11115","MtrunA17_Chr7g0247581","turquoise"
"11116","MtrunA17_Chr4g0061811","red"
"11117","MtrunA17_Chr4g0034971","turquoise"
"11118","MtrunA17_Chr6g0485071","turquoise"
"11119","MtrunA17_Chr3g0136801","blue"
"11120","MtrunA17_Chr4g0043341","turquoise"
"11121","MtrunA17_Chr5g0428461","turquoise"
"11122","MtrunA17_Chr3g0113071","turquoise"
"11123","MtrunA17_Chr7g0260891","brown"
"11124","MtrunA17_Chr8g0372721","blue"
"11125","MtrunA17_Chr5g0404751","blue"
"11126","MtrunA17_Chr7g0234761","blue"
"11127","MtrunA17_Chr1g0209001","blue"
"11128","MtrunA17_Chr3g0117641","midnightblue"
"11129","MtrunA17_Chr2g0304091","turquoise"
"11130","MtrunA17_Chr2g0312971","blue"
"11131","MtrunA17_Chr8g0339101","turquoise"
"11132","MtrunA17_Chr1g0197911","blue"
"11133","MtrunA17_Chr4g0063131","red"
"11134","MtrunA17_Chr7g0242611","turquoise"
"11135","MtrunA17_Chr1g0191671","turquoise"
"11136","MtrunA17_Chr4g0065781","brown"
"11137","MtrunA17_Chr5g0436501","brown"
"11138","MtrunA17_Chr2g0307671","blue"
"11139","MtrunA17_Chr8g0378931","turquoise"
"11140","MtrunA17_Chr2g0279151","turquoise"
"11141","MtrunA17_Chr1g0211971","midnightblue"
"11142","MtrunA17_Chr5g0417751","brown"
"11143","MtrunA17_Chr7g0266861","blue"
"11144","MtrunA17_Chr5g0414654","green"
"11145","MtrunA17_Chr7g0262541","brown"
"11146","MtrunA17_Chr8g0373661","blue"
"11147","MtrunA17_Chr4g0056351","turquoise"
"11148","MtrunA17_Chr8g0369161","turquoise"
"11149","MtrunA17_Chr3g0117521","turquoise"
"11150","MtrunA17_Chr2g0296891","green"
"11151","MtrunA17_Chr3g0133821","turquoise"
"11152","MtrunA17_Chr8g0375181","turquoise"
"11153","MtrunA17_Chr4g0069341","blue"
"11154","MtrunA17_Chr1g0168811","turquoise"
"11155","MtrunA17_Chr5g0407081","turquoise"
"11156","MtrunA17_Chr8g0388341","turquoise"
"11157","MtrunA17_Chr5g0433481","green"
"11158","MtrunA17_Chr1g0193001","blue"
"11159","MtrunA17_Chr4g0067201","turquoise"
"11160","MtrunA17_Chr1g0147121","turquoise"
"11161","MtrunA17_Chr6g0461741","brown"
"11162","MtrunA17_Chr5g0430311","cyan"
"11163","MtrunA17_Chr1g0194141","brown"
"11164","MtrunA17_Chr4g0057131","blue"
"11165","MtrunA17_Chr7g0248111","turquoise"
"11166","MtrunA17_Chr4g0012071","magenta"
"11167","MtrunA17_Chr4g0057341","turquoise"
"11168","MtrunA17_Chr4g0001391","brown"
"11169","MtrunA17_Chr2g0305771","turquoise"
"11170","MtrunA17_Chr3g0126681","red"
"11171","MtrunA17_Chr5g0438601","red"
"11172","MtrunA17_Chr7g0270071","turquoise"
"11173","MtrunA17_Chr6g0459751","blue"
"11174","MtrunA17_Chr7g0259911","blue"
"11175","MtrunA17_Chr5g0414351","turquoise"
"11176","MtrunA17_Chr4g0040191","turquoise"
"11177","MtrunA17_Chr7g0252841","cyan"
"11178","MtrunA17_Chr3g0115531","turquoise"
"11179","MtrunA17_Chr2g0304581","purple"
"11180","MtrunA17_Chr8g0391721","turquoise"
"11181","MtrunA17_Chr3g0102421","blue"
"11182","MtrunA17_Chr2g0295104","blue"
"11183","MtrunA17_Chr7g0275661","turquoise"
"11184","MtrunA17_Chr2g0292561","greenyellow"
"11185","MtrunA17_Chr7g0244451","green"
"11186","MtrunA17_Chr2g0328541","green"
"11187","MtrunA17_Chr7g0245161","turquoise"
"11188","MtrunA17_Chr5g0444961","turquoise"
"11189","MtrunA17_Chr8g0362661","red"
"11190","MtrunA17_Chr2g0300641","turquoise"
"11191","MtrunA17_Chr8g0392551","brown"
"11192","MtrunA17_Chr1g0183301","salmon"
"11193","MtrunA17_Chr7g0249741","turquoise"
"11194","MtrunA17_Chr3g0142141","lightgreen"
"11195","MtrunA17_Chr5g0418721","blue"
"11196","MtrunA17_Chr2g0282261","turquoise"
"11197","MtrunA17_Chr6g0476551","turquoise"
"11198","MtrunA17_Chr1g0183471","magenta"
"11199","MtrunA17_Chr8g0384431","brown"
"11200","MtrunA17_Chr5g0407461","greenyellow"
"11201","MtrunA17_Chr8g0382201","turquoise"
"11202","MtrunA17_Chr6g0458981","midnightblue"
"11203","MtrunA17_Chr4g0061541","turquoise"
"11204","MtrunA17_Chr4g0045511","turquoise"
"11205","MtrunA17_Chr7g0244861","red"
"11206","MtrunA17_Chr2g0309711","turquoise"
"11207","MtrunA17_Chr3g0127611","green"
"11208","MtrunA17_Chr7g0235381","purple"
"11209","MtrunA17_Chr2g0287291","turquoise"
"11210","MtrunA17_Chr1g0206051","green"
"11211","MtrunA17_Chr5g0410721","purple"
"11212","MtrunA17_Chr5g0398581","red"
"11213","MtrunA17_Chr4g0043711","turquoise"
"11214","MtrunA17_Chr6g0474451","greenyellow"
"11215","MtrunA17_Chr8g0385701","red"
"11216","MtrunA17_Chr6g0452881","turquoise"
"11217","MtrunA17_Chr2g0312061","blue"
"11218","MtrunA17_Chr7g0274511","turquoise"
"11219","MtrunA17_Chr6g0480631","turquoise"
"11220","MtrunA17_Chr3g0127961","turquoise"
"11221","MtrunA17_Chr7g0222591","turquoise"
"11222","MtrunA17_Chr7g0249091","turquoise"
"11223","MtrunA17_Chr5g0436181","salmon"
"11224","MtrunA17_Chr4g0045561","brown"
"11225","MtrunA17_Chr4g0061511","brown"
"11226","MtrunA17_Chr3g0143691","red"
"11227","MtrunA17_Chr8g0386351","blue"
"11228","MtrunA17_Chr6g0481941","turquoise"
"11229","MtrunA17_Chr7g0218821","red"
"11230","MtrunA17_Chr2g0319591","brown"
"11231","MtrunA17_Chr5g0410581","grey"
"11232","MtrunA17_Chr4g0025621","red"
"11233","MtrunA17_Chr1g0211221","turquoise"
"11234","MtrunA17_Chr4g0019391","turquoise"
"11235","MtrunA17_Chr5g0438021","red"
"11236","MtrunA17_Chr8g0351671","grey60"
"11237","MtrunA17_Chr7g0223381","turquoise"
"11238","MtrunA17_Chr5g0437621","blue"
"11239","MtrunA17_Chr3g0114041","turquoise"
"11240","MtrunA17_Chr0c01g0489311","greenyellow"
"11241","MtrunA17_Chr2g0313111","blue"
"11242","MtrunA17_Chr3g0145891","lightcyan"
"11243","MtrunA17_Chr8g0381661","greenyellow"
"11244","MtrunA17_Chr6g0464471","purple"
"11245","MtrunA17_Chr5g0401611","tan"
"11246","MtrunA17_Chr5g0440471","midnightblue"
"11247","MtrunA17_Chr3g0114751","brown"
"11248","MtrunA17_Chr8g0369131","turquoise"
"11249","MtrunA17_Chr3g0106491","greenyellow"
"11250","MtrunA17_Chr7g0263871","turquoise"
"11251","MtrunA17_Chr3g0107701","turquoise"
"11252","MtrunA17_Chr8g0383371","turquoise"
"11253","MtrunA17_Chr1g0149661","blue"
"11254","MtrunA17_Chr7g0263541","brown"
"11255","MtrunA17_Chr3g0126781","turquoise"
"11256","MtrunA17_Chr6g0455521","magenta"
"11257","MtrunA17_Chr5g0430851","turquoise"
"11258","MtrunA17_Chr8g0382251","red"
"11259","MtrunA17_Chr1g0159481","blue"
"11260","MtrunA17_Chr6g0463641","blue"
"11261","MtrunA17_Chr8g0370991","turquoise"
"11262","MtrunA17_Chr1g0147511","blue"
"11263","MtrunA17_Chr7g0273321","brown"
"11264","MtrunA17_Chr8g0340281","brown"
"11265","MtrunA17_Chr3g0120791","turquoise"
"11266","MtrunA17_Chr2g0333571","blue"
"11267","MtrunA17_Chr7g0254371","green"
"11268","MtrunA17_Chr3g0122481","red"
"11269","MtrunA17_Chr1g0210241","turquoise"
"11270","MtrunA17_Chr1g0188821","blue"
"11271","MtrunA17_Chr6g0476311","brown"
"11272","MtrunA17_Chr5g0444111","tan"
"11273","MtrunA17_Chr1g0181111","turquoise"
"11274","MtrunA17_Chr5g0446951","salmon"
"11275","MtrunA17_Chr7g0228721","blue"
"11276","MtrunA17_Chr2g0296931","pink"
"11277","MtrunA17_Chr4g0055971","cyan"
"11278","MtrunA17_Chr3g0112151","green"
"11279","MtrunA17_Chr2g0331141","turquoise"
"11280","MtrunA17_Chr4g0068941","turquoise"
"11281","MtrunA17_Chr4g0035891","red"
"11282","MtrunA17_Chr2g0331991","blue"
"11283","MtrunA17_Chr4g0038391","turquoise"
"11284","MtrunA17_Chr6g0451751","green"
"11285","MtrunA17_Chr7g0252391","turquoise"
"11286","MtrunA17_Chr1g0184771","turquoise"
"11287","MtrunA17_Chr2g0287721","turquoise"
"11288","MtrunA17_Chr4g0069731","turquoise"
"11289","MtrunA17_Chr4g0036901","turquoise"
"11290","MtrunA17_Chr4g0072721","turquoise"
"11291","MtrunA17_Chr4g0039421","turquoise"
"11292","MtrunA17_Chr7g0259701","blue"
"11293","MtrunA17_Chr4g0028231","red"
"11294","MtrunA17_Chr1g0151821","salmon"
"11295","MtrunA17_Chr2g0282041","turquoise"
"11296","MtrunA17_Chr7g0240011","turquoise"
"11297","MtrunA17_Chr3g0086521","turquoise"
"11298","MtrunA17_Chr1g0192851","brown"
"11299","MtrunA17_Chr2g0329631","turquoise"
"11300","MtrunA17_Chr7g0269871","green"
"11301","MtrunA17_Chr1g0213541","turquoise"
"11302","MtrunA17_Chr1g0149521","turquoise"
"11303","MtrunA17_Chr1g0160911","turquoise"
"11304","MtrunA17_Chr2g0326321","blue"
"11305","MtrunA17_Chr4g0035491","turquoise"
"11306","MtrunA17_Chr1g0150791","turquoise"
"11307","MtrunA17_Chr2g0292491","turquoise"
"11308","MtrunA17_Chr8g0371581","turquoise"
"11309","MtrunA17_Chr7g0269991","black"
"11310","MtrunA17_Chr4g0029921","grey"
"11311","MtrunA17_Chr8g0378951","green"
"11312","MtrunA17_Chr1g0179691","turquoise"
"11313","MtrunA17_Chr1g0197651","turquoise"
"11314","MtrunA17_Chr8g0392001","turquoise"
"11315","MtrunA17_Chr1g0150771","red"
"11316","MtrunA17_Chr7g0267961","turquoise"
"11317","MtrunA17_Chr6g0472531","turquoise"
"11318","MtrunA17_Chr1g0178361","blue"
"11319","MtrunA17_Chr5g0446311","turquoise"
"11320","MtrunA17_Chr7g0266751","turquoise"
"11321","MtrunA17_Chr5g0407711","blue"
"11322","MtrunA17_Chr2g0313761","brown"
"11323","MtrunA17_Chr8g0347741","purple"
"11324","MtrunA17_Chr6g0462441","turquoise"
"11325","MtrunA17_Chr3g0104691","turquoise"
"11326","MtrunA17_Chr4g0046901","turquoise"
"11327","MtrunA17_Chr4g0000091","brown"
"11328","MtrunA17_Chr8g0376861","yellow"
"11329","MtrunA17_Chr7g0236271","grey"
"11330","MtrunA17_Chr3g0128771","brown"
"11331","MtrunA17_Chr3g0081341","red"
"11332","MtrunA17_Chr8g0390081","turquoise"
"11333","MtrunA17_Chr6g0453651","green"
"11334","MtrunA17_Chr4g0041801","blue"
"11335","MtrunA17_Chr5g0428091","red"
"11336","MtrunA17_Chr3g0130121","blue"
"11337","MtrunA17_Chr1g0148921","turquoise"
"11338","MtrunA17_Chr3g0095471","red"
"11339","MtrunA17_Chr4g0049431","turquoise"
"11340","MtrunA17_Chr8g0342381","turquoise"
"11341","MtrunA17_Chr7g0271151","turquoise"
"11342","MtrunA17_Chr1g0163011","turquoise"
"11343","MtrunA17_Chr6g0451591","salmon"
"11344","MtrunA17_Chr1g0167531","blue"
"11345","MtrunA17_Chr1g0190441","red"
"11346","MtrunA17_Chr4g0031351","turquoise"
"11347","MtrunA17_Chr5g0448471","blue"
"11348","MtrunA17_Chr5g0427021","greenyellow"
"11349","MtrunA17_Chr7g0259771","turquoise"
"11350","MtrunA17_Chr8g0349161","turquoise"
"11351","MtrunA17_Chr4g0009171","lightcyan"
"11352","MtrunA17_Chr2g0307971","turquoise"
"11353","MtrunA17_Chr1g0161791","blue"
"11354","MtrunA17_Chr6g0476731","turquoise"
"11355","MtrunA17_Chr1g0162441","blue"
"11356","MtrunA17_Chr3g0146021","red"
"11357","MtrunA17_Chr1g0187451","turquoise"
"11358","MtrunA17_Chr1g0153651","turquoise"
"11359","MtrunA17_Chr1g0147501","turquoise"
"11360","MtrunA17_Chr8g0347051","blue"
"11361","MtrunA17_Chr3g0128321","turquoise"
"11362","MtrunA17_Chr5g0415641","blue"
"11363","MtrunA17_Chr1g0169651","turquoise"
"11364","MtrunA17_Chr3g0122471","grey"
"11365","MtrunA17_Chr6g0484591","brown"
"11366","MtrunA17_Chr6g0488061","blue"
"11367","MtrunA17_Chr7g0272741","turquoise"
"11368","MtrunA17_Chr7g0271421","turquoise"
"11369","MtrunA17_Chr7g0258611","turquoise"
"11370","MtrunA17_Chr8g0344721","salmon"
"11371","MtrunA17_Chr4g0037181","turquoise"
"11372","MtrunA17_Chr4g0002631","green"
"11373","MtrunA17_Chr2g0294231","turquoise"
"11374","MtrunA17_Chr6g0454071","turquoise"
"11375","MtrunA17_Chr6g0484711","turquoise"
"11376","MtrunA17_Chr8g0341911","turquoise"
"11377","MtrunA17_Chr3g0123671","green"
"11378","MtrunA17_Chr8g0344141","brown"
"11379","MtrunA17_Chr2g0306721","purple"
"11380","MtrunA17_Chr4g0050311","brown"
"11381","MtrunA17_Chr2g0327751","turquoise"
"11382","MtrunA17_Chr6g0476001","turquoise"
"11383","MtrunA17_Chr4g0073421","turquoise"
"11384","MtrunA17_Chr5g0417781","blue"
"11385","MtrunA17_Chr3g0118791","turquoise"
"11386","MtrunA17_Chr4g0072731","turquoise"
"11387","MtrunA17_Chr4g0006171","brown"
"11388","MtrunA17_Chr8g0369391","blue"
"11389","MtrunA17_Chr6g0452391","grey"
"11390","MtrunA17_Chr2g0288071","turquoise"
"11391","MtrunA17_Chr3g0111361","blue"
"11392","MtrunA17_Chr4g0051341","lightcyan"
"11393","MtrunA17_Chr2g0294091","turquoise"
"11394","MtrunA17_Chr1g0161801","blue"
